interval_start,demand,air_con
2023-06-01 06:45,0.7892899999999993,0.6149966666666664
2023-06-01 06:50,0.35062666666666564,0.00984
2023-06-01 06:55,0.3460933333333332,0.0098533333333332
2023-06-01 07:00,0.5971666666666656,0.0099266666666664
2023-06-01 07:05,0.11652,0.009786666666666
2023-06-01 07:10,0.11649333333333241,0.0096799999999992
2023-06-01 07:15,0.1155633333333324,0.008633333333332799
2023-06-01 07:20,0.11203999999999921,0.004896666666665999
2023-06-01 07:25,0.1117133333333328,0.0049466666666664
2023-06-01 07:30,0.5048199999999996,0.0050533333333332
2023-06-01 07:35,0.24548999999999999,0.0050299999999992
2023-06-01 07:40,0.2504133333333324,0.0050366666666664
2023-06-01 07:45,0.9194633333333327,0.0051633333333324
2023-06-01 07:50,1.5403166666666663,0.0052733333333328004
2023-06-01 07:55,1.6417799999999998,0.005256666666666
2023-06-01 08:00,1.26417,0.0051699999999996
2023-06-01 08:05,0.12669,0.0049699999999992
2023-06-01 08:10,0.1143633333333324,0.0049733333333328
2023-06-01 08:15,0.1740466666666656,0.0049999999999992
2023-06-01 08:20,0.5625066666666659,0.0050533333333332
2023-06-01 08:25,0.2969899999999992,0.0050133333333324
2023-06-01 08:30,0.154986666666666,0.0050233333333332
2023-06-01 08:35,0.1115666666666664,0.0050066666666664
2023-06-01 08:40,0.1115266666666656,0.0050033333333328
2023-06-01 08:45,1.9595266666666655,0.0053166666666660005
2023-06-01 08:50,0.880566666666666,0.0051499999999992
2023-06-01 08:55,0.1395099999999996,0.005016666666666
2023-06-01 09:00,0.75285,0.0051533333333328
2023-06-01 09:05,1.8385766666666665,0.0053233333333332
2023-06-01 09:10,1.5692066666666664,0.005269999999999201
2023-06-01 09:15,0.2640299999999988,0.005076666666666001
2023-06-01 09:20,0.25162999999999924,0.0050566666666656
2023-06-01 09:25,0.24779666666666642,0.0050499999999996
2023-06-01 09:30,0.2541466666666656,0.0050499999999996
2023-06-01 09:35,0.2468333333333328,0.0050566666666656
2023-06-01 09:40,0.6262433333333328,0.0051333333333324
2023-06-01 09:45,0.3327033333333324,0.0050999999999999995
2023-06-01 09:50,0.8096433333333324,0.0051533333333328
2023-06-01 09:55,1.7830533333333325,0.0053299999999992
2023-06-01 10:00,0.2084533333333332,0.0051066666666659995
2023-06-01 10:05,0.19557333333333238,0.0050966666666664
2023-06-01 10:10,0.1876466666666664,0.0050833333333332
2023-06-01 10:15,0.6926599999999992,0.0051833333333328
2023-06-01 10:20,1.3949066666666665,0.0053199999999996
2023-06-01 10:25,1.8019133333333328,0.0053833333333332
2023-06-01 10:30,1.9195499999999988,0.0053899999999992
2023-06-01 10:35,2.7061233333333323,0.0055199999999988
2023-06-01 10:40,2.4129266666666664,0.0054499999999992
2023-06-01 10:45,2.3034533333333327,0.0054199999999992
2023-06-01 10:50,2.576389999999999,0.005463333333332401
2023-06-01 10:55,1.5461566666666657,0.0053233333333332
2023-06-01 11:00,0.35162666666666637,0.0051033333333324
2023-06-01 11:05,0.3069199999999992,0.0050866666666655996
2023-06-01 11:10,0.3759199999999992,0.0050533333333332
2023-06-01 11:15,0.4399166666666664,0.0050833333333332
2023-06-01 11:20,0.7751733333333324,0.0051433333333331995
2023-06-01 11:25,0.3260899999999992,0.005146666666665601
2023-06-01 11:30,0.2976699999999996,0.0051533333333328
2023-06-01 11:35,0.8510633333333328,0.0052033333333332005
2023-06-01 11:40,2.1992499999999997,0.0053866666666656
2023-06-01 11:45,2.574179999999999,0.0054199999999992
2023-06-01 11:50,2.7366166666666656,0.005466666666666
2023-06-01 11:55,1.3612933333333332,0.0052299999999995996
2023-06-01 12:00,0.8798133333333324,0.0051533333333328
2023-06-01 12:05,0.9579266666666664,0.0052233333333324
2023-06-01 12:10,0.5176333333333332,0.0051799999999992
2023-06-01 12:15,0.5171599999999992,0.0051433333333331995
2023-06-01 12:20,0.5179399999999992,0.0051533333333328
2023-06-01 12:25,0.518226666666666,0.0051566666666664
2023-06-01 12:30,0.3312333333333324,0.0050733333333324
2023-06-01 12:35,0.6019599999999996,0.0051166666666656
2023-06-01 12:40,0.8689033333333332,0.005166666666666
2023-06-01 12:45,0.8619233333333328,0.0052499999999988
2023-06-01 12:50,0.4058433333333324,0.0051866666666664
2023-06-01 12:55,0.45999,0.005213333333332799
2023-06-01 13:00,0.4090233333333324,0.0051733333333332
2023-06-01 13:05,0.3259533333333324,0.0051566666666664
2023-06-01 13:10,0.4000366666666656,0.005196666666666
2023-06-01 13:15,0.43399999999999916,0.0051833333333328
2023-06-01 13:20,0.7593533333333329,0.005196666666666
2023-06-01 13:25,0.950916666666666,0.0052066666666656
2023-06-01 13:30,0.5601566666666664,0.0051266666666664
2023-06-01 13:35,0.34347999999999956,0.0050866666666655996
2023-06-01 13:40,0.44573333333333276,0.0051099999999996
2023-06-01 13:45,0.45699,0.005076666666666001
2023-06-01 13:50,0.3379499999999988,0.0050666666666664
2023-06-01 13:55,0.4426733333333328,0.0051833333333328
2023-06-01 14:00,0.4321833333333324,0.0051699999999996
2023-06-01 14:05,0.39223666666666557,0.0051066666666659995
2023-06-01 14:10,0.7738299999999996,0.0051933333333324
2023-06-01 14:15,0.32923333333333316,0.00516
2023-06-01 14:20,0.2568866666666664,0.005146666666665601
2023-06-01 14:25,0.2528299999999992,0.0050999999999999995
2023-06-01 14:30,0.23683666666666559,0.0051233333333328005
2023-06-01 14:35,0.1841233333333332,0.0051033333333324
2023-06-01 14:40,0.18554666666666642,0.005076666666666001
2023-06-01 14:45,0.25597333333333316,0.0050599999999992
2023-06-01 14:50,0.673386666666666,0.0051033333333324
2023-06-01 14:55,0.9476433333333323,0.0051799999999992
2023-06-01 15:00,1.3886366666666663,0.0052533333333324005
2023-06-01 15:05,1.6406799999999997,0.0053499999999996
2023-06-01 15:10,1.0391099999999989,0.005213333333332799
2023-06-01 15:15,0.1839633333333324,0.0050833333333332
2023-06-01 15:20,0.18840999999999958,0.0050666666666664
2023-06-01 15:25,0.2516333333333328,0.0050833333333332
2023-06-01 15:30,0.7537899999999997,0.0051233333333328005
2023-06-01 15:35,0.90171,0.00513
2023-06-01 15:40,0.8188833333333325,0.0051033333333324
2023-06-01 15:45,0.5289933333333324,0.0050066666666664
2023-06-01 15:50,1.343106666666666,0.0051566666666664
2023-06-01 15:55,0.5733233333333327,0.0050799999999996005
2023-06-01 16:00,0.3976799999999988,0.0050699999999988
2023-06-01 16:05,0.50997,0.0050533333333332
2023-06-01 16:10,0.5374633333333332,0.0050233333333332
2023-06-01 16:15,0.9837799999999992,0.005089999999999199
2023-06-01 16:20,0.7501766666666663,0.0050599999999992
2023-06-01 16:25,0.6410399999999987,0.0050233333333332
2023-06-01 16:30,0.48875999999999875,0.0050699999999988
2023-06-01 16:35,0.42660333333333245,0.0050599999999992
2023-06-01 16:40,0.43692333333333244,0.0050333333333328
2023-06-01 16:45,0.5705633333333328,0.0050499999999996
2023-06-01 16:50,0.5768866666666655,0.0050333333333328
2023-06-01 16:55,0.9034633333333332,0.0050699999999988
2023-06-01 17:00,0.5990899999999992,0.0050699999999988
2023-06-01 17:05,0.6012,0.005089999999999199
2023-06-01 17:10,0.4721799999999996,0.0050399999999988
2023-06-01 17:15,0.5309366666666664,0.0051066666666659995
2023-06-01 17:20,0.5797599999999996,0.005089999999999199
2023-06-01 17:25,1.2691233333333325,0.0051633333333324
2023-06-01 17:30,1.4862099999999996,0.0052199999999988
2023-06-01 17:35,2.070623333333333,0.0053233333333332
2023-06-01 17:40,1.0687666666666655,0.0051733333333332
2023-06-01 17:45,1.07622,0.0051433333333331995
2023-06-01 17:50,1.3491,0.0051566666666664
2023-06-01 17:55,1.8773533333333332,0.005283333333332399
2023-06-01 18:00,0.6574166666666664,0.0050666666666664
2023-06-01 18:05,0.33717333333333244,0.0050333333333328
2023-06-01 18:10,0.29492999999999997,0.0050099999999988
2023-06-01 18:15,0.651906666666666,0.0050266666666656
2023-06-01 18:20,0.5138966666666664,0.0050266666666656
2023-06-01 18:25,0.3877633333333332,0.0050399999999988
2023-06-01 18:30,0.46675333333333313,0.0050833333333332
2023-06-01 18:35,0.42632333333333283,0.005076666666666001
2023-06-01 18:40,0.5373933333333324,0.0051099999999996
2023-06-01 18:45,0.48948333333333244,0.0050866666666655996
2023-06-01 18:50,0.1866333333333324,0.0050199999999995994
2023-06-01 18:55,0.3034933333333332,0.0050333333333328
2023-06-01 19:00,0.33320666666666643,0.0050499999999996
2023-06-01 19:05,0.3071299999999992,0.0050433333333323995
2023-06-01 19:10,0.2981533333333332,0.0050233333333332
2023-06-01 19:15,0.6686333333333327,0.0051033333333324
2023-06-01 19:20,0.28920333333333237,0.005046666666666
2023-06-01 19:25,0.2843899999999992,0.0050266666666656
2023-06-01 19:30,0.1861033333333332,0.0049899999999996
2023-06-01 19:35,0.1341133333333332,0.0049799999999988
2023-06-01 19:40,0.0980866666666656,0.0049699999999992
2023-06-01 19:45,0.09739999999999921,0.0050033333333328
2023-06-01 19:50,0.140976666666666,0.0050133333333324
2023-06-01 19:55,0.6012399999999996,0.0051033333333324
2023-06-01 20:00,0.21366333333333243,0.005046666666666
2023-06-01 20:05,0.19698666666666598,0.005016666666666
2023-06-01 20:10,0.074406666666666,0.0049999999999992
2023-06-01 20:15,0.1561033333333332,0.0050299999999992
2023-06-01 20:20,0.150936666666666,0.0050366666666664
2023-06-01 20:25,0.1392466666666656,0.0050433333333323995
2023-06-01 20:30,0.143226666666666,0.0050499999999996
2023-06-01 20:35,0.2898799999999992,0.0050633333333328
2023-06-01 20:40,0.60819,0.0050799999999996005
2023-06-01 20:45,0.24277333333333317,0.0050133333333324
2023-06-01 20:50,0.1097399999999988,0.004986666666666
2023-06-01 20:55,0.1095033333333324,0.0049933333333332
2023-06-01 21:00,0.109056666666666,0.0050366666666664
2023-06-01 21:05,0.1084099999999992,0.0050533333333332
2023-06-01 21:10,0.1081233333333324,0.0050399999999988
2023-06-01 21:15,0.1739366666666664,0.0050399999999988
2023-06-01 21:20,0.2413699999999992,0.0050599999999992
2023-06-01 21:25,0.348096666666666,0.0050666666666664
2023-06-01 21:30,0.3669333333333324,0.0050833333333332
2023-06-01 21:35,0.0338333333333328,0.0050433333333323995
2023-06-01 21:40,0.0314366666666664,0.0050499999999996
2023-06-01 21:45,0.0275666666666664,0.005046666666666
2023-06-01 21:50,0.0198299999999988,0.0050699999999988
